,Store,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Type,Size
3038,22,2010-10-08,1015051.6200000001,56.32,2.776,136.6277321,8.572000000000001,False,B,119557
3039,22,2010-10-15,954401.4599999998,55.23,2.878,136.6401935,8.572000000000001,False,B,119557
3040,22,2010-10-22,960998.5199999998,50.24,2.919,136.688871,8.572000000000001,False,B,119557
3041,22,2010-10-29,1025766.27,57.73,2.938,136.7375484,8.572000000000001,False,B,119557
3042,22,2010-11-05,1006888.1600000005,44.34,2.938,136.7862258,8.572000000000001,False,B,119557
3043,22,2010-11-12,1043698.64,44.42,2.9610000000000003,136.8349032,8.572000000000001,False,B,119557
3044,22,2010-11-19,985896.4400000002,48.62,3.03,136.77157140000003,8.572000000000001,False,B,119557
3045,22,2010-11-26,1564502.2600000002,44.61,3.07,136.6895714,8.572000000000001,True,B,119557
3046,22,2010-12-03,1230514.5800000005,39.42,3.065,136.6075714,8.572000000000001,False,B,119557
3047,22,2010-12-10,1367202.8399999996,28.43,3.132,136.52557140000002,8.572000000000001,False,B,119557
3048,22,2010-12-17,1527682.9899999998,30.46,3.139,136.5292811,8.572000000000001,False,B,119557
3049,22,2010-12-24,1962445.0400000003,29.76,3.15,136.597273,8.572000000000001,False,B,119557
3050,22,2010-12-31,774262.2799999998,28.49,3.177,136.66526499999998,8.572000000000001,True,B,119557
3051,22,2011-01-07,873954.7000000002,32.56,3.193,136.7332569,8.458,False,B,119557
3052,22,2011-01-14,807535.52,24.76,3.215,136.80347700000002,8.458,False,B,119557
3053,22,2011-01-21,855001.02,26.8,3.232,136.8870657,8.458,False,B,119557
3054,22,2011-01-28,799369.15,20.61,3.2430000000000003,136.9706544,8.458,False,B,119557
3055,22,2011-02-04,946060.9799999995,26.39,3.24,137.05424309999998,8.458,False,B,119557
3056,22,2011-02-11,1009206.3300000004,28.89,3.255,137.1378318,8.458,True,B,119557
3057,22,2011-02-18,975964.8600000001,35.34,3.263,137.25118490000003,8.458,False,B,119557
3058,22,2011-02-25,911245.43,30.23,3.281,137.3764439,8.458,False,B,119557
3059,22,2011-03-04,997353.1500000005,33.52,3.437,137.5017028,8.458,False,B,119557
3060,22,2011-03-11,944587.23,41.42,3.6,137.62696169999998,8.458,False,B,119557
3061,22,2011-03-18,926427.12,43.38,3.634,137.7398929,8.458,False,B,119557
3062,22,2011-03-25,933528.39,38.77,3.624,137.8478929,8.458,False,B,119557
3063,22,2011-04-01,951588.37,36.04,3.638,137.9558929,8.252,False,B,119557
3064,22,2011-04-08,969046.6899999995,44.42,3.72,138.0638929,8.252,False,B,119557
3065,22,2011-04-15,1008557.0400000005,48.88,3.823,138.16469519999998,8.252,False,B,119557
3066,22,2011-04-22,1152781.9,47.76,3.919,138.2475036,8.252,False,B,119557
3067,22,2011-04-29,926133.8,57.2,3.988,138.3303119,8.252,False,B,119557
3068,22,2011-05-06,1032076.06,53.63,4.078,138.41312019999998,8.252,False,B,119557
3069,22,2011-05-13,1001558.74,57.71,4.095,138.49592859999998,8.252,False,B,119557
3070,22,2011-05-20,970307.8300000002,58.56,4.101,138.587106,8.252,False,B,119557
3071,22,2011-05-27,1021568.34,62.59,4.034,138.6782834,8.252,False,B,119557
3072,22,2011-06-03,1125169.9200000002,70.09,3.973,138.7694608,8.252,False,B,119557
3073,22,2011-06-10,1060868.4900000002,69.53,3.924,138.8606382,8.252,False,B,119557
3074,22,2011-06-17,1042454.61,63.97,3.873,139.00283330000002,8.252,False,B,119557
3075,22,2011-06-24,1012584.2,68.53,3.851,139.18329169999998,8.252,False,B,119557
3076,22,2011-07-01,1077491.6800000002,70.8,3.815,139.36375,8.023,False,B,119557
3077,22,2011-07-08,1017050.6500000005,74.22,3.784,139.5442083,8.023,False,B,119557
3078,22,2011-07-15,961953.5699999995,75.2,3.827,139.70063249999998,8.023,False,B,119557
3079,22,2011-07-22,964683.8,77.79,3.882,139.79697119999997,8.023,False,B,119557
3080,22,2011-07-29,944958.6899999998,75.32,3.898,139.89330990000002,8.023,False,B,119557
3081,22,2011-08-05,983232.9599999998,75.33,3.903,139.9896486,8.023,False,B,119557
3082,22,2011-08-12,991779.2000000002,74.69,3.88,140.08598730000003,8.023,False,B,119557
3083,22,2011-08-19,973004.9099999998,71.3,3.82,140.12892050000002,8.023,False,B,119557
3084,22,2011-08-26,1181815.31,72.22,3.796,140.16295280000003,8.023,False,B,119557
3085,22,2011-09-02,912762.76,69.16,3.784,140.196985,8.023,False,B,119557
3086,22,2011-09-09,1004434.5400000002,69.14,3.809,140.23101730000002,8.023,True,B,119557
3087,22,2011-09-16,937420.65,68.08,3.809,140.2735,8.023,False,B,119557
3088,22,2011-09-23,899834.75,62.36,3.758,140.32725,8.023,False,B,119557
3089,22,2011-09-30,953314.16,69.78,3.684,140.381,8.023,False,B,119557
3090,22,2011-10-07,993436.6699999996,56.44,3.633,140.43475,7.706,False,B,119557
3091,22,2011-10-14,944337.3199999998,62.63,3.583,140.4784194,7.706,False,B,119557
3092,22,2011-10-21,981567.22,59.3,3.618,140.46160480000003,7.706,False,B,119557
3093,22,2011-10-28,1099351.6800000002,49.31,3.604,140.44479030000002,7.706,False,B,119557
3094,22,2011-11-04,1106575.5900000005,42.81,3.5860000000000003,140.4279758,7.706,False,B,119557
3095,22,2011-11-11,1051740.2899999998,47.8,3.57,140.4111613,7.706,False,B,119557
3096,22,2011-11-18,1007579.44,50.62,3.571,140.41278569999997,7.706,False,B,119557
3097,22,2011-11-25,1535857.49,46.28,3.536,140.4217857,7.706,True,B,119557
3098,22,2011-12-02,1167621.14,49.11,3.5010000000000003,140.43078569999997,7.706,False,B,119557
3099,22,2011-12-09,1308967.4400000004,45.35,3.47,140.4397857,7.706,False,B,119557
3100,22,2011-12-16,1453153.33,39.11,3.445,140.4700795,7.706,False,B,119557
3101,22,2011-12-23,1863195.68,39.83,3.4130000000000003,140.528765,7.706,False,B,119557
3102,22,2011-12-30,982661.1400000001,36.28,3.402,140.5874505,7.706,True,B,119557
3103,22,2012-01-06,895358.2000000002,34.61,3.439,140.64613590000002,7.502999999999999,False,B,119557
3104,22,2012-01-13,855437.5700000002,39.0,3.523,140.7048214,7.502999999999999,False,B,119557
3105,22,2012-01-20,897027.4400000002,29.16,3.542,140.8086118,7.502999999999999,False,B,119557
3106,22,2012-01-27,786459.2299999999,35.68,3.568,140.9124021,7.502999999999999,False,B,119557
3107,22,2012-02-03,958487.7499999999,40.58,3.633,141.01619240000005,7.502999999999999,False,B,119557
3108,22,2012-02-10,1034448.0699999995,35.68,3.655,141.11998269999995,7.502999999999999,True,B,119557
3109,22,2012-02-17,1004749.41,36.25,3.703,141.21403569999995,7.502999999999999,False,B,119557
3110,22,2012-02-24,912958.9499999998,39.0,3.751,141.30078569999995,7.502999999999999,False,B,119557
3111,22,2012-03-02,974866.65,37.47,3.827,141.38753569999997,7.502999999999999,False,B,119557
3112,22,2012-03-09,991127.01,41.72,3.876,141.4742857,7.502999999999999,False,B,119557
3113,22,2012-03-16,966780.0099999995,46.06,3.867,141.55478,7.502999999999999,False,B,119557
3114,22,2012-03-23,992774.3999999998,54.68,3.889,141.6269332,7.502999999999999,False,B,119557
3115,22,2012-03-30,965769.9299999996,46.4,3.921,141.6990864,7.502999999999999,False,B,119557
3116,22,2012-04-06,1197489.6599999995,46.38,3.957,141.7712396,7.671,False,B,119557
3117,22,2012-04-13,939118.24,49.89,4.025,141.8433929,7.671,False,B,119557
3118,22,2012-04-20,1000342.8700000006,58.81,4.046,141.90152619999995,7.671,False,B,119557
3119,22,2012-04-27,922539.9400000002,51.42,4.023,141.9596595,7.671,False,B,119557
3120,22,2012-05-04,1005083.3099999998,50.75,3.991,142.0177929,7.671,False,B,119557
3121,22,2012-05-11,997868.63,56.72,3.947,142.0759262,7.671,False,B,119557
3122,22,2012-05-18,986612.0200000005,61.9,3.899,142.0970115,7.671,False,B,119557
3123,22,2012-05-25,1047297.3799999995,62.39,3.85,142.10327759999996,7.671,False,B,119557
3124,22,2012-06-01,1102857.37,70.01,3.798,142.1095438,7.671,False,B,119557
3125,22,2012-06-08,1061134.37,61.71,3.746,142.11580990000004,7.671,False,B,119557
3126,22,2012-06-15,1061219.19,66.56,3.683,142.1292548,7.671,False,B,119557
3127,22,2012-06-22,1112449.2999999996,70.61,3.629,142.16064640000005,7.671,False,B,119557
3128,22,2012-06-29,1053881.7800000005,70.99,3.577,142.19203810000005,7.671,False,B,119557
3129,22,2012-07-06,1097786.14,77.41,3.5380000000000003,142.22342980000005,7.752999999999999,False,B,119557
3130,22,2012-07-13,971361.3799999995,75.81,3.5610000000000004,142.25482140000003,7.752999999999999,False,B,119557
3131,22,2012-07-20,991969.37,76.57,3.61,142.2337569,7.752999999999999,False,B,119557
3132,22,2012-07-27,925731.2100000002,73.52,3.701,142.2126924,7.752999999999999,False,B,119557
3133,22,2012-08-03,1007257.8300000004,72.99,3.698,142.1916279,7.752999999999999,False,B,119557
3134,22,2012-08-10,973812.7900000002,76.74,3.772,142.17056340000005,7.752999999999999,False,B,119557
3135,22,2012-08-17,981273.2600000001,74.92,3.84,142.2157385,7.752999999999999,False,B,119557
3136,22,2012-08-24,1060906.75,70.42,3.874,142.31059330000005,7.752999999999999,False,B,119557
3137,22,2012-08-31,1022270.86,71.93,3.884,142.4054482,7.752999999999999,False,B,119557
3138,22,2012-09-07,996628.8000000005,73.3,3.921,142.500303,7.752999999999999,True,B,119557
3139,22,2012-09-14,918049.2800000005,66.42,3.988,142.59388330000004,7.752999999999999,False,B,119557
3140,22,2012-09-21,921612.5299999998,63.38,4.056,142.6798167,7.752999999999999,False,B,119557
3141,22,2012-09-28,976479.51,62.17,4.018,142.76575,7.752999999999999,False,B,119557
3142,22,2012-10-05,1009887.3600000005,62.09,4.027,142.85168330000005,7.542999999999998,False,B,119557
3143,22,2012-10-12,1004039.84,54.18,4.029,142.93761669999995,7.542999999999998,False,B,119557
3144,22,2012-10-19,978027.9499999998,55.28,4.0,142.8633629,7.542999999999998,False,B,119557
3145,22,2012-10-26,1094422.69,57.58,3.917,142.76241130000002,7.542999999999998,False,B,119557
3146,23,2010-02-05,1364721.5799999998,15.25,2.7880000000000003,131.52790320000003,5.892,False,B,114533
3147,23,2010-02-12,1380892.08,18.75,2.7710000000000004,131.5866129,5.892,True,B,114533
3148,23,2010-02-19,1319588.0399999996,26.7,2.747,131.637,5.892,False,B,114533
3149,23,2010-02-26,1198709.6499999994,32.68,2.753,131.686,5.892,False,B,114533
3150,23,2010-03-05,1311175.93,33.15,2.766,131.735,5.892,False,B,114533
3151,23,2010-03-12,1408082.9599999997,36.07,2.805,131.784,5.892,False,B,114533
3152,23,2010-03-19,1229008.3199999996,43.01,2.834,131.8242903,5.892,False,B,114533
3153,23,2010-03-26,1310701.8,38.59,2.8310000000000004,131.863129,5.892,False,B,114533
3154,23,2010-04-02,1556627.62,40.5,2.826,131.9019677,5.435,False,B,114533
3155,23,2010-04-09,1264434.7000000002,56.82,2.849,131.9408065,5.435,False,B,114533
3156,23,2010-04-16,1288823.7199999995,44.25,2.885,131.9809,5.435,False,B,114533
3157,23,2010-04-23,1315023.0799999998,46.4,2.895,132.0226667,5.435,False,B,114533
3158,23,2010-04-30,1259414.5200000005,45.47,2.935,132.0644333,5.435,False,B,114533
3159,23,2010-05-07,1365552.2799999996,61.04,2.9810000000000003,132.1062,5.435,False,B,114533
3160,23,2010-05-14,1303055.09,45.33,2.983,132.152129,5.435,False,B,114533
3161,23,2010-05-21,1327424.2799999998,57.94,2.9610000000000003,132.2230323,5.435,False,B,114533
3162,23,2010-05-28,1571158.5599999996,69.26,2.906,132.2939355,5.435,False,B,114533
3163,23,2010-06-04,1514435.5100000012,64.94,2.857,132.3648387,5.435,False,B,114533
3164,23,2010-06-11,1439432.0599999996,58.35,2.83,132.4357419,5.435,False,B,114533
3165,23,2010-06-18,1507708.929999999,60.29,2.805,132.47333329999998,5.435,False,B,114533
3166,23,2010-06-25,1415204.88,69.83,2.81,132.4976,5.435,False,B,114533
3167,23,2010-07-02,1549113.1799999997,64.76,2.815,132.5218667,5.3260000000000005,False,B,114533
3168,23,2010-07-09,1417535.78,77.16,2.806,132.54613329999998,5.3260000000000005,False,B,114533
3169,23,2010-07-16,1413124.1099999996,73.94,2.7960000000000003,132.5667742,5.3260000000000005,False,B,114533
3170,23,2010-07-23,1333634.4499999995,70.2,2.784,132.5825806,5.3260000000000005,False,B,114533
3171,23,2010-07-30,1319773.55,69.71,2.792,132.5983871,5.3260000000000005,False,B,114533
3172,23,2010-08-06,1417013.07,70.03,2.792,132.6141935,5.3260000000000005,False,B,114533
3173,23,2010-08-13,1346345.9699999995,67.43,2.81,132.63,5.3260000000000005,False,B,114533
3174,23,2010-08-20,1439901.0499999996,68.65,2.7960000000000003,132.6616129,5.3260000000000005,False,B,114533
3175,23,2010-08-27,1584623.36,63.25,2.77,132.6932258,5.3260000000000005,False,B,114533
3176,23,2010-09-03,1405119.2300000004,72.91,2.735,132.72483870000002,5.3260000000000005,False,B,114533
3177,23,2010-09-10,1272842.8499999996,63.21,2.717,132.7564516,5.3260000000000005,True,B,114533
3178,23,2010-09-17,1159132.58,55.3,2.716,132.76706670000002,5.3260000000000005,False,B,114533
3179,23,2010-09-24,1099055.65,57.75,2.718,132.76193329999998,5.3260000000000005,False,B,114533
3180,23,2010-10-01,1129909.4400000002,62.07,2.717,132.7568,5.287000000000001,False,B,114533
3181,23,2010-10-08,1179851.6799999995,50.75,2.776,132.75166670000002,5.287000000000001,False,B,114533
3182,23,2010-10-15,1119809.7100000002,45.55,2.878,132.7633548,5.287000000000001,False,B,114533
3183,23,2010-10-22,1147503.9199999995,43.19,2.919,132.8170968,5.287000000000001,False,B,114533
3184,23,2010-10-29,1112871.2299999995,48.68,2.938,132.8708387,5.287000000000001,False,B,114533
3185,23,2010-11-05,1203119.9599999995,36.6,2.938,132.92458059999998,5.287000000000001,False,B,114533
3186,23,2010-11-12,1387953.75,35.59,2.9610000000000003,132.9783226,5.287000000000001,False,B,114533
3187,23,2010-11-19,1314994.3199999996,41.66,3.03,132.9172,5.287000000000001,False,B,114533
3188,23,2010-11-26,2072685.0500000003,34.95,3.07,132.8369333,5.287000000000001,True,B,114533
3189,23,2010-12-03,1617025.41,34.3,3.065,132.7566667,5.287000000000001,False,B,114533
3190,23,2010-12-10,1872365.99,20.12,3.132,132.6764,5.287000000000001,False,B,114533
3191,23,2010-12-17,2238573.4800000004,23.05,3.139,132.68045159999997,5.287000000000001,False,B,114533
3192,23,2010-12-24,2734277.1,22.96,3.15,132.7477419,5.287000000000001,False,B,114533
3193,23,2010-12-31,1169773.85,19.05,3.177,132.81503229999998,5.287000000000001,True,B,114533
3194,23,2011-01-07,1122034.4800000002,27.81,3.193,132.8823226,5.114,False,B,114533
3195,23,2011-01-14,1016756.1000000002,18.2,3.215,132.9510645,5.114,False,B,114533
3196,23,2011-01-21,1110706.06,15.58,3.232,133.0285161,5.114,False,B,114533
3197,23,2011-01-28,1083657.61,10.91,3.2430000000000003,133.1059677,5.114,False,B,114533
3198,23,2011-02-04,1159438.53,14.5,3.24,133.18341940000002,5.114,False,B,114533
3199,23,2011-02-11,1249786.4000000004,21.52,3.255,133.260871,5.114,True,B,114533
3200,23,2011-02-18,1369971.57,26.6,3.263,133.3701429,5.114,False,B,114533
3201,23,2011-02-25,1206917.2,17.0,3.281,133.4921429,5.114,False,B,114533
3202,23,2011-03-04,1301185.28,20.67,3.437,133.6141429,5.114,False,B,114533
3203,23,2011-03-11,1042043.5499999998,29.36,3.6,133.7361429,5.114,False,B,114533
3204,23,2011-03-18,1203682.6199999996,37.28,3.634,133.8492258,5.114,False,B,114533
3205,23,2011-03-25,1148624.83,29.11,3.624,133.9587419,5.114,False,B,114533
3206,23,2011-04-01,1182694.9500000004,29.44,3.638,134.0682581,4.7810000000000015,False,B,114533
3207,23,2011-04-08,1248901.98,36.74,3.72,134.17777420000002,4.7810000000000015,False,B,114533
3208,23,2011-04-15,1263680.51,45.51,3.823,134.2784667,4.7810000000000015,False,B,114533
3209,23,2011-04-22,1447301.24,39.62,3.919,134.3571,4.7810000000000015,False,B,114533
3210,23,2011-04-29,1173307.4,54.2,3.988,134.4357333,4.7810000000000015,False,B,114533
3211,23,2011-05-06,1359921.13,50.07,4.078,134.51436669999998,4.7810000000000015,False,B,114533
3212,23,2011-05-13,1254914.8699999996,55.12,4.095,134.593,4.7810000000000015,False,B,114533
3213,23,2011-05-20,1337617.5499999998,56.67,4.101,134.6803871,4.7810000000000015,False,B,114533
3214,23,2011-05-27,1361945.1800000004,63.27,4.034,134.7677742,4.7810000000000015,False,B,114533
3215,23,2011-06-03,1562161.9700000002,67.21,3.973,134.85516130000002,4.7810000000000015,False,B,114533
3216,23,2011-06-10,1447028.0600000003,65.23,3.924,134.94254840000002,4.7810000000000015,False,B,114533
3217,23,2011-06-17,1470520.8299999996,61.06,3.873,135.0837333,4.7810000000000015,False,B,114533
3218,23,2011-06-24,1434036.1800000004,63.8,3.851,135.26526669999998,4.7810000000000015,False,B,114533
3219,23,2011-07-01,1492507.4399999997,65.65,3.815,135.4468,4.584,False,B,114533
3220,23,2011-07-08,1379488.0500000005,69.92,3.784,135.6283333,4.584,False,B,114533
3221,23,2011-07-15,1360520.56,69.8,3.827,135.7837419,4.584,False,B,114533
3222,23,2011-07-22,1362144.0,76.74,3.882,135.8738387,4.584,False,B,114533
3223,23,2011-07-29,1319767.5499999998,69.55,3.898,135.9639355,4.584,False,B,114533
3224,23,2011-08-05,1416344.6799999997,69.53,3.903,136.05403230000002,4.584,False,B,114533
3225,23,2011-08-12,1380952.0499999998,69.86,3.88,136.144129,4.584,False,B,114533
3226,23,2011-08-19,1453416.5299999998,67.09,3.82,136.183129,4.584,False,B,114533
3227,23,2011-08-26,1637266.2899999996,67.04,3.796,136.2136129,4.584,False,B,114533
3228,23,2011-09-02,1464295.69,65.33,3.784,136.24409680000002,4.584,False,B,114533
3229,23,2011-09-09,1423289.9,66.04,3.809,136.27458059999998,4.584,True,B,114533
3230,23,2011-09-16,1253329.17,60.52,3.809,136.3145,4.584,False,B,114533
3231,23,2011-09-23,1289082.8099999998,57.14,3.758,136.36700000000002,4.584,False,B,114533
3232,23,2011-09-30,1275597.85,64.76,3.684,136.4195,4.584,False,B,114533
3233,23,2011-10-07,1463501.9899999998,49.0,3.633,136.472,4.42,False,B,114533
3234,23,2011-10-14,1257778.3400000005,56.79,3.583,136.5150968,4.42,False,B,114533
3235,23,2011-10-21,1441032.59,52.12,3.618,136.50177419999997,4.42,False,B,114533
3236,23,2011-10-28,1407191.96,42.57,3.604,136.4884516,4.42,False,B,114533
3237,23,2011-11-04,1428436.3299999996,39.18,3.5860000000000003,136.475129,4.42,False,B,114533
3238,23,2011-11-11,1436940.7800000003,44.04,3.57,136.4618065,4.42,False,B,114533
3239,23,2011-11-18,1345631.96,45.48,3.571,136.4666667,4.42,False,B,114533
3240,23,2011-11-25,2057059.5300000003,35.23,3.536,136.4788,4.42,True,B,114533
3241,23,2011-12-02,1552886.59,43.6,3.5010000000000003,136.49093330000002,4.42,False,B,114533
3242,23,2011-12-09,1841173.600000001,36.4,3.47,136.50306669999998,4.42,False,B,114533
3243,23,2011-12-16,2173621.2,32.99,3.445,136.5335161,4.42,False,B,114533
3244,23,2011-12-23,2587953.32,27.8,3.4130000000000003,136.5883871,4.42,False,B,114533
3245,23,2011-12-30,1213486.9500000002,22.3,3.402,136.6432581,4.42,True,B,114533
3246,23,2012-01-06,1150662.5499999996,24.29,3.439,136.698129,4.261,False,B,114533
3247,23,2012-01-13,1031451.35,28.49,3.523,136.753,4.261,False,B,114533
3248,23,2012-01-20,1146992.13,15.33,3.542,136.85641940000002,4.261,False,B,114533
3249,23,2012-01-27,1037476.3799999999,25.71,3.568,136.95983869999998,4.261,False,B,114533
3250,23,2012-02-03,1261872.6699999992,29.71,3.633,137.0632581,4.261,False,B,114533
3251,23,2012-02-10,1358444.07,26.6,3.655,137.1666774,4.261,True,B,114533
3252,23,2012-02-17,1365546.6900000002,27.01,3.703,137.2583103,4.261,False,B,114533
3253,23,2012-02-24,1272948.2699999998,31.12,3.751,137.3411034,4.261,False,B,114533
3254,23,2012-03-02,1322852.2000000002,25.91,3.827,137.4238966,4.261,False,B,114533
3255,23,2012-03-09,1292724.9,33.11,3.876,137.50668969999998,4.261,False,B,114533
3256,23,2012-03-16,1258364.3099999996,41.19,3.867,137.5843871,4.261,False,B,114533
3257,23,2012-03-23,1288154.1,57.82,3.889,137.65529030000002,4.261,False,B,114533
3258,23,2012-03-30,1261964.9599999995,36.71,3.921,137.7261935,4.261,False,B,114533
3259,23,2012-04-06,1604605.6899999997,37.43,3.957,137.79709680000002,4.125,False,B,114533
3260,23,2012-04-13,1231752.5399999998,41.81,4.025,137.868,4.125,False,B,114533
3261,23,2012-04-20,1287899.41,56.55,4.046,137.9230667,4.125,False,B,114533
3262,23,2012-04-27,1277758.7599999998,44.62,4.023,137.9781333,4.125,False,B,114533
3263,23,2012-05-04,1317379.68,45.88,3.991,138.0332,4.125,False,B,114533
3264,23,2012-05-11,1321914.34,52.9,3.947,138.0882667,4.125,False,B,114533
3265,23,2012-05-18,1332952.4700000002,58.42,3.899,138.10658059999997,4.125,False,B,114533
3266,23,2012-05-25,1552934.6400000004,66.43,3.85,138.1101935,4.125,False,B,114533
3267,23,2012-06-01,1476144.34,66.22,3.798,138.11380649999998,4.125,False,B,114533
3268,23,2012-06-08,1568048.5400000003,56.82,3.746,138.11741940000002,4.125,False,B,114533
3269,23,2012-06-15,1543667.6799999997,64.73,3.683,138.12953330000002,4.125,False,B,114533
3270,23,2012-06-22,1522042.5699999996,71.82,3.629,138.1629,4.125,False,B,114533
3271,23,2012-06-29,1451782.1600000006,64.23,3.577,138.1962667,4.125,False,B,114533
3272,23,2012-07-06,1545370.16,70.86,3.5380000000000003,138.22963330000002,4.1560000000000015,False,B,114533
3273,23,2012-07-13,1384921.6300000004,69.19,3.5610000000000004,138.263,4.1560000000000015,False,B,114533
3274,23,2012-07-20,1381339.2300000004,71.13,3.61,138.2331935,4.1560000000000015,False,B,114533
3275,23,2012-07-27,1322932.3600000006,69.31,3.701,138.2033871,4.1560000000000015,False,B,114533
3276,23,2012-08-03,1416926.3100000003,71.51,3.698,138.17358059999998,4.1560000000000015,False,B,114533
3277,23,2012-08-10,1436311.7599999998,71.12,3.772,138.1437742,4.1560000000000015,False,B,114533
3278,23,2012-08-17,1510131.4500000004,69.97,3.84,138.1857097,4.1560000000000015,False,B,114533
3279,23,2012-08-24,1702220.9599999997,64.63,3.874,138.2814516,4.1560000000000015,False,B,114533
3280,23,2012-08-31,1577468.780000001,68.34,3.884,138.3771935,4.1560000000000015,False,B,114533
3281,23,2012-09-07,1427162.26,66.74,3.921,138.4729355,4.1560000000000015,True,B,114533
3282,23,2012-09-14,1279041.6399999994,61.37,3.988,138.5673,4.1560000000000015,False,B,114533
3283,23,2012-09-21,1338627.5499999996,56.8,4.056,138.6534,4.1560000000000015,False,B,114533
3284,23,2012-09-28,1319035.06,53.71,4.018,138.7395,4.1560000000000015,False,B,114533
3285,23,2012-10-05,1464616.59,56.65,4.027,138.8256,4.145,False,B,114533
3286,23,2012-10-12,1412925.25,48.1,4.029,138.9117,4.145,False,B,114533
3287,23,2012-10-19,1363155.7699999998,47.89,4.0,138.8336129,4.145,False,B,114533
3288,23,2012-10-26,1347454.59,50.56,3.917,138.7281613,4.145,False,B,114533
3289,24,2010-02-05,1388725.6300000004,22.43,2.954,131.52790320000003,8.326,False,A,203819
3290,24,2010-02-12,1414107.1,25.94,2.94,131.5866129,8.326,True,A,203819
3291,24,2010-02-19,1385362.49,31.05,2.909,131.637,8.326,False,A,203819
3292,24,2010-02-26,1158722.74,33.98,2.91,131.686,8.326,False,A,203819
3293,24,2010-03-05,1412387.37,36.73,2.919,131.735,8.326,False,A,203819
3294,24,2010-03-12,1309340.16,42.31,2.938,131.784,8.326,False,A,203819
3295,24,2010-03-19,1222511.2900000005,46.09,2.96,131.8242903,8.326,False,A,203819
3296,24,2010-03-26,1258311.5599999994,48.87,2.963,131.863129,8.326,False,A,203819
3297,24,2010-04-02,1478321.2600000002,45.22,2.957,131.9019677,8.211,False,A,203819
3298,24,2010-04-09,1379579.63,62.06,2.992,131.9408065,8.211,False,A,203819
3299,24,2010-04-16,1268266.72,51.08,3.01,131.9809,8.211,False,A,203819
3300,24,2010-04-23,1264117.01,51.07,3.0210000000000004,132.0226667,8.211,False,A,203819
3301,24,2010-04-30,1259877.1899999995,51.48,3.042,132.0644333,8.211,False,A,203819
3302,24,2010-05-07,1409705.0299999998,66.65,3.095,132.1062,8.211,False,A,203819
3303,24,2010-05-14,1346783.35,51.31,3.112,132.152129,8.211,False,A,203819
3304,24,2010-05-21,1283482.85,60.44,3.096,132.2230323,8.211,False,A,203819
3305,24,2010-05-28,1473868.15,69.59,3.0460000000000003,132.2939355,8.211,False,A,203819
3306,24,2010-06-04,1566668.91,71.99,3.006,132.3648387,8.211,False,A,203819
3307,24,2010-06-11,1375458.21,64.84,2.972,132.4357419,8.211,False,A,203819
3308,24,2010-06-18,1354168.18,67.17,2.942,132.47333329999998,8.211,False,A,203819
3309,24,2010-06-25,1399073.75,74.9,2.958,132.4976,8.211,False,A,203819
3310,24,2010-07-02,1563387.9399999997,71.12,2.958,132.5218667,8.117,False,A,203819
3311,24,2010-07-09,1665502.5500000003,79.05,2.94,132.54613329999998,8.117,False,A,203819
3312,24,2010-07-16,1418697.0499999996,76.56,2.9330000000000003,132.5667742,8.117,False,A,203819
3313,24,2010-07-23,1333740.3499999996,75.27,2.924,132.5825806,8.117,False,A,203819
3314,24,2010-07-30,1387517.63,75.91,2.932,132.5983871,8.117,False,A,203819
3315,24,2010-08-06,1442819.28,74.54,2.942,132.6141935,8.117,False,A,203819
3316,24,2010-08-13,1384243.7499999998,74.17,2.923,132.63,8.117,False,A,203819
3317,24,2010-08-20,1375307.54,72.17,2.9130000000000003,132.6616129,8.117,False,A,203819
3318,24,2010-08-27,1350059.3500000006,67.0,2.885,132.6932258,8.117,False,A,203819
3319,24,2010-09-03,1366381.6,73.52,2.86,132.72483870000002,8.117,False,A,203819
3320,24,2010-09-10,1474498.59,67.11,2.837,132.7564516,8.117,True,A,203819
3321,24,2010-09-17,1273295.4600000002,60.31,2.846,132.76706670000002,8.117,False,A,203819
3322,24,2010-09-24,1169413.2699999998,64.3,2.837,132.76193329999998,8.117,False,A,203819
3323,24,2010-10-01,1215273.2000000002,66.88,2.84,132.7568,8.275,False,A,203819
3324,24,2010-10-08,1361944.9400000002,54.82,2.903,132.75166670000002,8.275,False,A,203819
3325,24,2010-10-15,1300806.74,52.83,2.999,132.7633548,8.275,False,A,203819
3326,24,2010-10-22,1234875.33,48.69,3.049,132.8170968,8.275,False,A,203819
3327,24,2010-10-29,1244925.9400000004,57.29,3.055,132.8708387,8.275,False,A,203819
3328,24,2010-11-05,1285358.0100000002,42.2,3.049,132.92458059999998,8.275,False,A,203819
3329,24,2010-11-12,1312877.0099999998,41.76,3.065,132.9783226,8.275,False,A,203819
3330,24,2010-11-19,1277150.6,45.63,3.138,132.9172,8.275,False,A,203819
3331,24,2010-11-26,1779276.5100000002,41.92,3.1860000000000004,132.8369333,8.275,True,A,203819
3332,24,2010-12-03,1413302.700000001,37.08,3.2,132.7566667,8.275,False,A,203819
3333,24,2010-12-10,1593012.7499999998,27.11,3.255,132.6764,8.275,False,A,203819
3334,24,2010-12-17,1663525.7699999998,27.99,3.301,132.68045159999997,8.275,False,A,203819
3335,24,2010-12-24,2386015.7499999995,27.74,3.309,132.7477419,8.275,False,A,203819
